#observation description
#name
GJ570D SpeX

#type
spectroscopy

#filter transmission function
None

#wl (micron)    fl (W m-2 mu-1) error           profile fwhm     weight
2.387270e+00	1.250000e-19	9.630000e-17	2.762100e-02     1
2.395640e+00	8.306000e-17	3.382400e-17	9.207000e-03     0
2.398430e+00	7.255600e-17	5.890900e-17	9.174000e-03     0
2.401210e+00	2.721400e-17	2.703800e-17	9.174000e-03     1
2.403990e+00	3.636900e-17	3.398500e-17	9.141000e-03     0
2.406760e+00	6.742000e-17	4.305400e-17	3.653100e-02     0
2.417830e+00	3.610300e-17	1.375900e-17	9.108000e-03     1
2.420590e+00	6.859700e-17	5.372500e-17	9.108000e-03     0
2.423350e+00	6.638200e-17	7.754900e-17	9.075000e-03     0
2.426100e+00	1.105290e-16	5.019500e-17	9.108000e-03     1
2.428860e+00	4.008900e-17	3.518300e-17	9.075000e-03     0
2.431610e+00	9.269200e-17	7.268100e-17	2.719200e-02     0
2.439850e+00	1.199300e-16	7.649600e-17	9.075000e-03     1
2.442600e+00	2.110000e-18	8.714200e-17	1.811700e-02     0
